ID,RA,DEC
215685,13.99125,-26.380864
237736,196.596915,-45.451237
216937,45.8145,27.278198
249939,268.75071,-43.776619
234145,162.71367,-44.455917
235437,173.237175,-27.623218
216110,24.12168,1.838939
241018,224.19888,-82.527387
216517,36.123885,8.208513
223717,105.395055,-64.58387
222948,102.14133,7.136931
225745,113.52417,-46.175895
216954,46.26174,-56.709561
239519,212.5353,-38.462704
247570,260.79834,-39.1971
229351,129.578505,-18.243964
234428,164.91831,-26.628996
229258,129.165345,-19.533799
239504,212.440245,-30.385387
264885,350.644695,-9.428891
230655,137.587305,5.348031
242628,235.065195,-41.70019
244481,245.977365,-7.906965
246811,257.787645,-60.494005
241508,227.62815,-72.814474
235943,177.601005,-62.855774
242834,236.1939,-60.873454
217737,61.714425,25.690663
217855,63.845505,20.738043
217866,64.11867,28.13021
217904,64.918785,27.833698
217969,65.92221,15.631918
218086,67.70493,21.236272
218104,68.03784,17.957089
218107,68.061285,18.336882
218150,68.730255,24.481111
218213,69.662805,15.770475
218472,73.20939,16.374003
219538,82.866885,12.152848
220883,92.141205,22.621923
220945,92.48829,9.869847
224819,109.867755,-44.586517
234879,168.50565,-57.720812
235208,171.44937,-59.631703
239312,210.876945,-69.62713
240306,218.70909,-39.558793
241463,227.352195,-72.06253
241786,229.61217,-37.633923
242999,237.14337,28.15674
243294,238.88994,-37.160733
243951,243.007215,-38.678649
244888,248.17377,-53.258971
246832,257.91555,-23.465552
247495,260.496915,6.911727
247575,260.81703,-22.866992
247826,261.70464,-2.393373
250498,270.47373,-42.620006
251121,272.210325,-37.328658
251571,273.580455,-36.022662
251638,273.785685,-29.708614
251987,274.713435,-46.548176
254404,281.886945,-38.163901
255570,285.472035,-36.951554
255585,285.49203,-36.961374
256072,287.049015,17.628123
258208,294.87372,8.607801
260217,303.515625,16.72636
260257,303.730065,-12.942972
261338,309.13332,26.604034
263740,330.832005,-16.626756
217063,48.418575,-10.442641
238020,199.305615,-5.081762
252391,275.90157,-35.764146
260236,303.618405,-13.835557
217121,49.948995,19.076268
219698,84.078165,-0.303689
219834,84.94248,-2.675579
223841,105.947955,-1.099648
224768,109.65228,-29.293543
231467,143.14059,-33.999756
234604,166.39188,-25.019269
243103,237.810375,-31.507424
244518,246.15132,-65.721748
230925,139.37415,-52.834318
250573,270.63726,-40.087878
259992,302.414955,21.078802
251066,272.03325,-34.570877
219889,85.26414,-2.720493
219327,81.183105,1.730224
244506,246.06891,-59.337938
236702,185.553615,-63.346595
241486,227.477505,-65.506247
245342,251.03709,-47.317908
245457,251.62599,-47.019553
245597,252.410895,-44.528113
245766,253.30833,-43.749451
245898,253.97349,-48.147723
246875,258.0765,-33.100902
251820,274.32009,-15.448226
252607,276.54324,-17.071909
252617,276.576915,-15.265146
252722,276.85779,-14.702211
221496,95.233155,-7.910058
218666,75.205335,15.450174
219647,83.767515,-5.137512
216810,42.951885,-2.061808
241704,228.93906,-33.533271
223815,105.8259,-5.738043
224905,110.201895,-5.259931
228952,127.705425,2.274019
229305,129.37551,23.561621
230337,135.48108,26.689663
231641,144.304005,-42.020641
236525,183.34008,-9.083313
239151,209.60361,-1.660831
240338,218.951745,-18.036575
250209,269.66049,22.146316
257433,292.023195,-40.834739
258015,294.17742,27.884178
258225,294.911745,-6.063739
261007,307.39848,-21.125989
263013,322.09272,-52.826401
263307,324.95844,-16.007213
255065,283.97208,23.556196
250762,271.20582,-32.720579
